# time_index y_index x_index temp_C
11 7 0 0.620
11 7 1 3.763
11 7 2 1.491
11 7 3 1.222
11 7 4 2.925
11 7 5 0.580
11 7 6 2.391
11 7 7 4.174
11 7 8 2.749
11 7 9 1.719
11 7 10 3.052
11 7 11 4.795
11 7 12 4.196
11 7 13 3.487
11 7 14 3.873
11 7 15 4.236
11 7 16 5.236
11 7 17 6.281
11 7 18 6.316
11 7 19 6.102
11 8 0 -0.223
11 8 1 0.043
11 8 2 1.795
11 8 3 0.555
11 8 4 1.714
11 8 5 2.401
11 8 6 1.511
11 8 7 1.865
11 8 8 2.872
11 8 9 3.613
11 8 10 4.323
11 8 11 4.222
11 8 12 4.059
11 8 13 3.666
11 8 14 3.670
11 8 15 4.381
11 8 16 5.381
11 8 17 5.585
11 8 18 3.899
11 8 19 5.214
11 9 0 1.911
11 9 1 1.274
11 9 2 0.340
11 9 3 3.621
11 9 4 1.977
11 9 5 2.571
11 9 6 2.846
11 9 7 2.495
11 9 8 2.471
11 9 9 5.013
11 9 10 4.382
11 9 11 4.500
11 9 12 4.566
11 9 13 3.566
11 9 14 5.654
11 9 15 4.220
11 9 16 5.385
11 9 17 4.110
11 9 18 4.052
11 9 19 6.202
11 10 0 0.405
11 10 1 -0.276
11 10 2 2.011
11 10 3 3.538
11 10 4 3.217
11 10 5 2.163
11 10 6 2.639
11 10 7 3.605
11 10 8 4.056
11 10 9 3.146
11 10 10 3.712
11 10 11 4.188
11 10 12 4.654
11 10 13 4.367
11 10 14 4.641
11 10 15 6.104
11 10 16 6.231
11 10 17 5.908
11 10 18 7.165
11 10 19 5.743
11 11 0 2.456
11 11 1 1.855
11 11 2 4.301
11 11 3 0.993
11 11 4 1.659
11 11 5 2.809
11 11 6 3.055
11 11 7 4.560
11 11 8 2.728
11 11 9 4.250
11 11 10 4.719
11 11 11 4.616
11 11 12 3.547
11 11 13 5.705
11 11 14 5.826
11 11 15 5.585
11 11 16 5.532
11 11 17 5.812
11 11 18 5.832
11 11 19 6.671
11 12 0 1.288
11 12 1 0.847
11 12 2 0.951
11 12 3 1.451
11 12 4 2.493
11 12 5 2.557
11 12 6 3.014
11 12 7 3.506
11 12 8 2.867
11 12 9 4.804
11 12 10 3.681
11 12 11 3.811
11 12 12 4.807
11 12 13 3.215
11 12 14 4.315
11 12 15 5.995
11 12 16 4.084
11 12 17 6.631
11 12 18 7.209
11 12 19 5.968
11 13 0 1.602
11 13 1 2.527
11 13 2 1.521
11 13 3 2.852
11 13 4 1.884
11 13 5 2.302
11 13 6 2.308
11 13 7 3.485
11 13 8 4.400
11 13 9 3.590
11 13 10 2.983
11 13 11 3.397
11 13 12 4.842
11 13 13 6.265
11 13 14 5.368
11 13 15 5.006
11 13 16 6.192
11 13 17 5.651
11 13 18 5.803
11 13 19 5.602
11 14 0 2.600
11 14 1 -0.295
11 14 2 2.638
11 14 3 1.892
11 14 4 2.198
11 14 5 4.143
11 14 6 2.481
11 14 7 2.772
11 14 8 3.475
11 14 9 4.173
11 14 10 3.752
11 14 11 3.109
11 14 12 3.939
11 14 13 5.920
11 14 14 5.218
11 14 15 5.782
11 14 16 5.475
11 14 17 5.420
11 14 18 7.553
11 14 19 6.323
11 15 0 1.224
11 15 1 2.719
11 15 2 1.527
11 15 3 1.893
11 15 4 2.640
11 15 5 2.895
11 15 6 3.366
11 15 7 5.094
11 15 8 3.953
11 15 9 2.045
11 15 10 4.472
11 15 11 4.504
11 15 12 4.772
11 15 13 5.197
11 15 14 5.240
11 15 15 5.484
11 15 16 6.280
11 15 17 5.619
11 15 18 5.558
11 15 19 8.998
11 16 0 1.112
11 16 1 2.027
11 16 2 1.014
11 16 3 2.567
11 16 4 1.990
11 16 5 2.646
11 16 6 4.099
11 16 7 3.904
11 16 8 4.244
11 16 9 2.636
11 16 10 5.785
11 16 11 3.625
11 16 12 6.065
11 16 13 5.922
11 16 14 5.830
11 16 15 4.948
11 16 16 6.016
11 16 17 5.781
11 16 18 6.444
11 16 19 6.484
11 17 0 0.159
11 17 1 2.950
11 17 2 2.251
11 17 3 2.191
11 17 4 2.394
11 17 5 3.392
11 17 6 2.653
11 17 7 1.827
11 17 8 4.220
11 17 9 4.573
11 17 10 4.261
11 17 11 3.766
11 17 12 5.019
11 17 13 4.039
11 17 14 4.652
11 17 15 5.136
11 17 16 6.675
11 17 17 5.973
11 17 18 6.168
11 17 19 8.353
11 18 0 2.177
11 18 1 2.429
11 18 2 2.125
11 18 3 2.207
11 18 4 1.198
11 18 5 3.986
11 18 6 3.832
11 18 7 3.594
11 18 8 3.890
11 18 9 4.852
11 18 10 3.283
11 18 11 4.318
11 18 12 4.144
11 18 13 6.733
11 18 14 6.279
11 18 15 4.080
11 18 16 4.894
11 18 17 6.263
11 18 18 6.254
11 18 19 5.835
11 19 0 3.556
11 19 1 2.513
11 19 2 2.906
11 19 3 2.236
11 19 4 3.630
11 19 5 3.011
11 19 6 3.352
11 19 7 4.331
11 19 8 2.802
11 19 9 5.646
11 19 10 4.777
11 19 11 5.919
11 19 12 4.298
11 19 13 4.683
11 19 14 4.755
11 19 15 6.148
11 19 16 6.263
11 19 17 6.102
11 19 18 5.926
11 19 19 5.987
12 0 0 -3.699
12 0 1 -3.770
12 0 2 -3.682
12 0 3 -1.633
12 0 4 -2.673
12 0 5 -1.328
12 0 6 -2.508
12 0 7 -1.622
12 0 8 -1.599
12 0 9 -2.650
12 0 10 0.114
12 0 11 -0.874
12 0 12 0.095
12 0 13 -0.841
12 0 14 -0.108
12 0 15 -0.406
12 0 16 1.539
12 0 17 1.063
12 0 18 1.370
12 0 19 2.426
12 1 0 -2.630
12 1 1 -2.680
12 1 2 -4.166
12 1 3 -3.322
12 1 4 -3.305
12 1 5 -1.657
12 1 6 -1.840
12 1 7 -2.825
12 1 8 -1.601
12 1 9 -2.382
12 1 10 -0.966
12 1 11 -1.985
12 1 12 0.026
12 1 13 0.168
12 1 14 1.656
12 1 15 1.071
12 1 16 0.317
12 1 17 1.573
12 1 18 0.064
12 1 19 0.675
12 2 0 -3.183
12 2 1 -4.913
12 2 2 -2.953
12 2 3 -3.476
12 2 4 -2.316
12 2 5 -2.996
12 2 6 -1.531
12 2 7 -1.592
12 2 8 -0.224
12 2 9 -1.076
12 2 10 -1.433
12 2 11 -0.752
12 2 12 -1.367
12 2 13 0.296
12 2 14 0.706
12 2 15 2.473
12 2 16 0.263
12 2 17 0.810
12 2 18 0.827
12 2 19 1.720
12 3 0 -3.039
12 3 1 -3.124
12 3 2 -1.949
12 3 3 -3.049
12 3 4 -1.503
12 3 5 -1.598
12 3 6 -1.775
12 3 7 -1.754
12 3 8 0.702
12 3 9 -1.630
12 3 10 -0.475
12 3 11 -1.050
12 3 12 1.242
12 3 13 0.786
12 3 14 -0.203
12 3 15 1.013
12 3 16 1.072
12 3 17 0.716
12 3 18 1.999
12 3 19 1.967
12 4 0 -3.067
12 4 1 -3.010
12 4 2 -2.368
12 4 3 -2.266
12 4 4 -2.139
12 4 5 -2.436
12 4 6 -0.305
12 4 7 -2.237
12 4 8 -0.792
12 4 9 -1.127
12 4 10 0.800
12 4 11 -1.067
12 4 12 -0.670
12 4 13 -0.594
12 4 14 0.704
12 4 15 -0.390
12 4 16 0.589
12 4 17 -0.487
12 4 18 1.690
12 4 19 1.361
12 5 0 -4.324
12 5 1 -2.002
12 5 2 -3.654
12 5 3 -1.707
12 5 4 -2.642
12 5 5 -0.537
12 5 6 -0.955
12 5 7 -2.098
12 5 8 -1.762
12 5 9 -0.281
12 5 10 -0.712
12 5 11 -0.375
12 5 12 1.042
12 5 13 -0.312
12 5 14 0.623
12 5 15 1.577
12 5 16 1.724
12 5 17 1.212
12 5 18 1.372
12 5 19 0.475
12 6 0 -3.874
12 6 1 -2.511
12 6 2 -2.613
12 6 3 -2.179
12 6 4 -1.145
12 6 5 -2.663
12 6 6 -1.639
12 6 7 -1.036
12 6 8 -1.487
12 6 9 0.485
12 6 10 0.330
12 6 11 0.098
12 6 12 1.565
12 6 13 -0.807
12 6 14 0.649
12 6 15 1.212
12 6 16 0.450
12 6 17 1.686
12 6 18 0.823
12 6 19 2.524
12 7 0 -2.077
12 7 1 -2.442
12 7 2 -3.879
12 7 3 -2.907
12 7 4 -1.419
12 7 5 -1.591
12 7 6 -3.500
12 7 7 -0.087
12 7 8 -0.709
12 7 9 -1.210
12 7 10 0.504
12 7 11 -0.571
12 7 12 -0.316
12 7 13 0.784
12 7 14 2.186
12 7 15 2.323
12 7 16 1.575
12 7 17 1.920
12 7 18 2.447
12 7 19 1.071
12 8 0 -2.303
12 8 1 -3.142
12 8 2 -2.037
12 8 3 -2.211
12 8 4 -1.365
12 8 5 -1.408
12 8 6 -3.698
12 8 7 -0.833
12 8 8 -0.199
12 8 9 -0.093
12 8 10 -0.269
12 8 11 1.390
12 8 12 0.589
12 8 13 0.953
12 8 14 1.702
12 8 15 1.419
12 8 16 0.674
12 8 17 -0.295
12 8 18 1.537
12 8 19 2.791
12 9 0 -2.995
12 9 1 -1.809
12 9 2 -2.068
12 9 3 -0.893
12 9 4 -1.896
12 9 5 -1.023
12 9 6 -0.729
12 9 7 0.331
12 9 8 -1.973
12 9 9 -0.711
12 9 10 0.598
12 9 11 1.419
12 9 12 0.637
12 9 13 0.474
12 9 14 1.577
12 9 15 1.929
12 9 16 1.210
12 9 17 2.025
12 9 18 2.968
12 9 19 3.799
12 10 0 -2.014
12 10 1 -2.309
12 10 2 -2.125
12 10 3 -1.372
12 10 4 -1.648
12 10 5 -1.140
12 10 6 -1.875
12 10 7 0.272
12 10 8 -1.415
12 10 9 -0.585
12 10 10 0.102
12 10 11 1.880
12 10 12 0.212
12 10 13 0.281
12 10 14 0.636
12 10 15 2.667
12 10 16 -0.647
12 10 17 1.064
12 10 18 4.314
12 10 19 2.865
12 11 0 -3.387
12 11 1 -2.273
12 11 2 -1.922
12 11 3 -1.036
12 11 4 0.022
12 11 5 -0.876
12 11 6 -1.355
12 11 7 -0.031
12 11 8 -0.956
12 11 9 -0.961
12 11 10 -1.279
12 11 11 -0.860
12 11 12 -0.062
12 11 13 -0.024
12 11 14 1.432
12 11 15 0.485
12 11 16 -0.807
12 11 17 1.136
12 11 18 1.857
12 11 19 2.013
12 12 0 -1.181
12 12 1 -2.625
12 12 2 -1.166
12 12 3 -1.623
12 12 4 -1.378
12 12 5 -1.750
12 12 6 -0.865
12 12 7 -1.167
12 12 8 -0.156
12 12 9 -0.218
12 12 10 -0.521
12 12 11 1.291
12 12 12 1.102
12 12 13 0.666
12 12 14 1.404
12 12 15 1.483
12 12 16 1.119
12 12 17 2.133
12 12 18 1.843
12 12 19 1.847
12 13 0 -3.590
12 13 1 -2.316
12 13 2 -1.312
12 13 3 -2.058
12 13 4 0.777
12 13 5 -0.267
12 13 6 0.331
12 13 7 0.186
12 13 8 1.296
12 13 9 -0.553
12 13 10 -1.709
12 13 11 0.246
12 13 12 1.313
12 13 13 1.250
12 13 14 1.613
12 13 15 2.712
12 13 16 2.224
12 13 17 2.821
12 13 18 1.693
12 13 19 1.832
12 14 0 -0.895
12 14 1 -1.843
12 14 2 -2.159
12 14 3 -1.894
12 14 4 -1.653
12 14 5 -1.438
12 14 6 -1.634
12 14 7 -1.545
12 14 8 -0.237
12 14 9 -0.292
12 14 10 1.331
12 14 11 0.943
12 14 12 1.184
12 14 13 0.640
12 14 14 1.401
12 14 15 2.050
12 14 16 2.597
12 14 17 2.212
12 14 18 3.414
12 14 19 2.820
12 15 0 -1.447
12 15 1 -2.210
12 15 2 -3.005
12 15 3 -1.077
12 15 4 -0.448
12 15 5 -0.305
12 15 6 -0.165
12 15 7 -0.518
12 15 8 -0.621
12 15 9 0.728
12 15 10 0.891
12 15 11 0.365
12 15 12 1.964
12 15 13 0.633
12 15 14 1.136
12 15 15 3.175
12 15 16 2.824
12 15 17 2.106
12 15 18 2.885
12 15 19 3.043
12 16 0 -4.173
12 16 1 -2.438
12 16 2 -1.490
12 16 3 -1.472
12 16 4 -0.726
12 16 5 0.243
12 16 6 -0.654
12 16 7 -0.980
12 16 8 0.389
12 16 9 0.131
12 16 10 0.531
12 16 11 0.685
12 16 12 2.975
12 16 13 -0.348
12 16 14 1.397
12 16 15 1.968
12 16 16 1.610
12 16 17 3.218
12 16 18 3.411
12 16 19 2.986
12 17 0 -2.087
12 17 1 -1.697
12 17 2 -1.428
12 17 3 -1.144
12 17 4 -0.969
12 17 5 -0.353
12 17 6 0.311
12 17 7 -1.013
12 17 8 -0.606
12 17 9 -0.901
12 17 10 1.454
12 17 11 1.224
12 17 12 1.691
12 17 13 0.407
12 17 14 3.241
12 17 15 1.590
12 17 16 2.474
12 17 17 3.286
12 17 18 2.076
12 17 19 2.692
12 18 0 -1.622
12 18 1 0.784
12 18 2 -0.998
12 18 3 0.309
12 18 4 0.252
12 18 5 -0.155
12 18 6 -0.978
12 18 7 0.924
12 18 8 -0.859
12 18 9 1.884
12 18 10 1.026
12 18 11 -0.991
12 18 12 1.120
12 18 13 2.179
12 18 14 1.729
12 18 15 2.754
12 18 16 1.765
12 18 17 1.663
12 18 18 2.914
12 18 19 3.260
12 19 0 -1.939
12 19 1 -0.415
12 19 2 -1.814
12 19 3 -0.620
12 19 4 -0.553
12 19 5 -1.590
12 19 6 -1.137
12 19 7 0.191
12 19 8 2.030
12 19 9 1.172
12 19 10 -0.409
12 19 11 -1.254
12 19 12 2.084
12 19 13 1.684
12 19 14 2.937
12 19 15 1.583
12 19 16 2.830
12 19 17 3.490
12 19 18 2.719
12 19 19 2.999
